scenario_id,sheet,trailer_id,trailer_name,variant,length,width,height,section_excel,section_mes,excel_total,mes_total,variance_pct,status,reason,likely_cause,accepted_reason
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~all_pu,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,all_pu,1.8,1.8,1.8,ROOF,ROOF,2809.815597,2096.86,25.374,ACCEPTED,,BOTH PU (-698.32) [ZERO_FORMULA],"[MES] chiller PU insulation lines carry a literal x0 quantity formula (2.44*1.22*0*2, 1.22*2.44*0*(length+{Waste})/1.22): PU prices at R0 on FRONT/SIDES/ROOF/FLOOR (ZERO_FORMULA); the icecream/freezer bodies use {PANEL PU} tokens and price live. SIDES/ROOF/FLOOR skins also hard-code both roof and floor deductions where Burt's cells deduct only the roof under PU."
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~all_pu,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,all_pu,1.8,1.8,1.8,FLOOR,FLOOR,5174.056623,4475.74,13.497,ACCEPTED,,BOTH PU (-698.32) [ZERO_FORMULA],"[MES] chiller PU insulation lines carry a literal x0 quantity formula (2.44*1.22*0*2, 1.22*2.44*0*(length+{Waste})/1.22): PU prices at R0 on FRONT/SIDES/ROOF/FLOOR (ZERO_FORMULA); the icecream/freezer bodies use {PANEL PU} tokens and price live. SIDES/ROOF/FLOOR skins also hard-code both roof and floor deductions where Burt's cells deduct only the roof under PU."
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~all_pu,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,all_pu,1.8,1.8,1.8,ALUMINIUM,ALUMINIUM,3540.816,3540.82,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~all_pu,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,all_pu,1.8,1.8,1.8,SUB FRAME + LIGHT BOX ASSY,SUB FRAME + LIGHT BOX ASSY,3082.148426,2925.6,5.079,ACCEPTED,,MISSING_IN_MES 1MM GALV PLATE (-156.55),[DATA] Excel line 1MM GALV PLATE (R157-R240) has no MES line on this body.
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~all_pu,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,all_pu,1.8,1.8,1.8,REAR FRAME + FLOOR PLATE,REAR FRAME & FLOOR PLATE,2447.54552,2447.57,0.001,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~all_pu,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,all_pu,1.8,1.8,1.8,SPRAY PAINTING,SPRAY PAINTING,750.0,750.0,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~srd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,srd,1.8,1.8,1.8,FRONT,FRONT,2103.338848,2108.9,0.264,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~srd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,srd,1.8,1.8,1.8,SRD,SRD,2315.702868,1856.3,19.839,ACCEPTED,,BOTH EPS (-399.39) [ZERO_FORMULA],[MES] SRD EPS line formula ends in *0 (ZERO_FORMULA) on the chillers: EPS on a single rear door prices at R0 (-R400 to -R780); the 4MM PF PLYWOOD / GLUE LINE rows under SRD are R0 on Burt's side instead.
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~srd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,srd,1.8,1.8,1.8,SRD DOOR FITTINGS,SRD DOOR FITTINGS,5501.00542,5970.8,8.54,ACCEPTED,,PRICE_DIFF CSLB HINGES (+293.46),"[DATA] SRD DOOR FITTINGS on every body: MES CSLB HINGES R293.46 x2 (Excel R146.73 x2 - the pair price applied per hinge) and SILPLUS X WHITE R232.30 (Excel R116.15); per body also 34MM LOCKING POLE R126 (Excel R42), 28782 BIG HORIZ CAPPING R197.20 (Excel R240.58), ALU CORNERS R45 (Excel R54.90), 28780 BIG VERTICAL renamed 28778; Burt prices 2317 DOOR RUBBER / 28777 DOOR CAPPING at R0 on some sheets."
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~srd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,srd,1.8,1.8,1.8,DRD,,0.0,,,SKIP,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~srd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,srd,1.8,1.8,1.8,DRD DOOR FITTINGS,,0.0,,,SKIP,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~srd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,srd,1.8,1.8,1.8,SIDES,SIDES,4671.830585,4658.2,0.292,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~srd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,srd,1.8,1.8,1.8,ROOF,ROOF,2647.321166,2632.68,0.553,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~srd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,srd,1.8,1.8,1.8,FLOOR,FLOOR,5011.562192,5011.56,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~srd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,srd,1.8,1.8,1.8,ALUMINIUM,ALUMINIUM,3540.816,3540.82,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~srd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,srd,1.8,1.8,1.8,SUB FRAME + LIGHT BOX ASSY,SUB FRAME + LIGHT BOX ASSY,3082.148426,2925.6,5.079,ACCEPTED,,MISSING_IN_MES 1MM GALV PLATE (-156.55),[DATA] Excel line 1MM GALV PLATE (R157-R240) has no MES line on this body.
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~srd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,srd,1.8,1.8,1.8,REAR FRAME + FLOOR PLATE,REAR FRAME & FLOOR PLATE,0.0,2447.57,,ACCEPTED,EXTRA_IN_MES,,"[RULING] Burt gates REAR FRAME + FLOOR PLATE on the DRD flags, so a single-rear-door body carries R0 there; MES always includes the section (R2.4k-R5.5k). Which is right needs Burt/Michael."
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~srd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,srd,1.8,1.8,1.8,SPRAY PAINTING,SPRAY PAINTING,750.0,750.0,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~drd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,drd,1.8,1.8,1.8,FRONT,FRONT,2103.338848,2108.9,0.264,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~drd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,drd,1.8,1.8,1.8,SRD,,0.0,,,SKIP,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~drd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,drd,1.8,1.8,1.8,SRD DOOR FITTINGS,,0.0,,,SKIP,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~drd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,drd,1.8,1.8,1.8,DRD,DRD,2847.785049,2727.83,4.212,ACCEPTED,,GROUP_DIFF 130*62MM TAPPING BLOCKS ~ 1 MES line(s) (-120.00),"[DATA] 130*62MM TAPPING BLOCKS: Excel 2 x R234 per size (R936 a double door) vs MES 6 x R68 per size (R816): R60 per size, 1-3 % of the door section."
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~drd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,drd,1.8,1.8,1.8,DRD DOOR FITTINGS,DRD DOOR FITTINGS,4799.12194,4799.12,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~drd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,drd,1.8,1.8,1.8,SIDES,SIDES,4671.830585,4658.2,0.292,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~drd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,drd,1.8,1.8,1.8,ROOF,ROOF,2647.321166,2632.68,0.553,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~drd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,drd,1.8,1.8,1.8,FLOOR,FLOOR,5011.562192,5011.56,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~drd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,drd,1.8,1.8,1.8,ALUMINIUM,ALUMINIUM,3540.816,3540.82,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~drd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,drd,1.8,1.8,1.8,SUB FRAME + LIGHT BOX ASSY,SUB FRAME + LIGHT BOX ASSY,3082.148426,2925.6,5.079,ACCEPTED,,MISSING_IN_MES 1MM GALV PLATE (-156.55),[DATA] Excel line 1MM GALV PLATE (R157-R240) has no MES line on this body.
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~drd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,drd,1.8,1.8,1.8,REAR FRAME + FLOOR PLATE,REAR FRAME & FLOOR PLATE,2447.54552,2447.57,0.001,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~drd,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,drd,1.8,1.8,1.8,SPRAY PAINTING,SPRAY PAINTING,750.0,750.0,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~foam_4g,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,foam_4g,1.8,1.8,1.8,FRONT,FRONT,2103.338848,2108.9,0.264,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~foam_4g,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,foam_4g,1.8,1.8,1.8,SRD,,0.0,,,SKIP,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~foam_4g,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,foam_4g,1.8,1.8,1.8,SRD DOOR FITTINGS,,0.0,,,SKIP,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~foam_4g,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,foam_4g,1.8,1.8,1.8,DRD,DRD,2847.785049,2727.83,4.212,ACCEPTED,,GROUP_DIFF 130*62MM TAPPING BLOCKS ~ 1 MES line(s) (-120.00),"[DATA] 130*62MM TAPPING BLOCKS: Excel 2 x R234 per size (R936 a double door) vs MES 6 x R68 per size (R816): R60 per size, 1-3 % of the door section."
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~foam_4g,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,foam_4g,1.8,1.8,1.8,DRD DOOR FITTINGS,DRD DOOR FITTINGS,4799.12194,4799.12,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~foam_4g,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,foam_4g,1.8,1.8,1.8,SIDES,SIDES,4671.830585,4658.2,0.292,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~foam_4g,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,foam_4g,1.8,1.8,1.8,ROOF,ROOF,2647.321166,2632.68,0.553,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~foam_4g,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,foam_4g,1.8,1.8,1.8,FLOOR,FLOOR,5011.562192,5011.56,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~foam_4g,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,foam_4g,1.8,1.8,1.8,ALUMINIUM,ALUMINIUM,3540.816,3540.82,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~foam_4g,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,foam_4g,1.8,1.8,1.8,SUB FRAME + LIGHT BOX ASSY,SUB FRAME + LIGHT BOX ASSY,3082.148426,2925.6,5.079,ACCEPTED,,MISSING_IN_MES 1MM GALV PLATE (-156.55),[DATA] Excel line 1MM GALV PLATE (R157-R240) has no MES line on this body.
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~foam_4g,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,foam_4g,1.8,1.8,1.8,REAR FRAME + FLOOR PLATE,REAR FRAME & FLOOR PLATE,2447.54552,2447.57,0.001,PASS,,,
UP_TO_2.3_CHILLER_BODY~L1.8~W1.8~H1.8~foam_4g,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,foam_4g,1.8,1.8,1.8,SPRAY PAINTING,SPRAY PAINTING,750.0,750.0,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~as_sheet,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,as_sheet,2.3,1.8,1.8,FRONT,FRONT,2103.338848,2108.9,0.264,PASS,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~as_sheet,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,as_sheet,2.3,1.8,1.8,SRD,,0.0,,,SKIP,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~as_sheet,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,as_sheet,2.3,1.8,1.8,SRD DOOR FITTINGS,,0.0,,,SKIP,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~as_sheet,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,as_sheet,2.3,1.8,1.8,DRD,DRD,2847.785049,2727.83,4.212,ACCEPTED,,GROUP_DIFF 130*62MM TAPPING BLOCKS ~ 1 MES line(s) (-120.00),"[DATA] 130*62MM TAPPING BLOCKS: Excel 2 x R234 per size (R936 a double door) vs MES 6 x R68 per size (R816): R60 per size, 1-3 % of the door section."
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~as_sheet,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,as_sheet,2.3,1.8,1.8,DRD DOOR FITTINGS,DRD DOOR FITTINGS,4799.12194,4799.12,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~as_sheet,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,as_sheet,2.3,1.8,1.8,SIDES,SIDES,5814.439848,5798.9,0.267,PASS,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~as_sheet,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,as_sheet,2.3,1.8,1.8,ROOF,ROOF,3292.605278,3275.99,0.505,PASS,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~as_sheet,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,as_sheet,2.3,1.8,1.8,FLOOR,FLOOR,6094.167818,6094.17,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~as_sheet,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,as_sheet,2.3,1.8,1.8,ALUMINIUM,ALUMINIUM,4084.066,4084.07,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~as_sheet,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,as_sheet,2.3,1.8,1.8,SUB FRAME + LIGHT BOX ASSY,SUB FRAME + LIGHT BOX ASSY,3237.538286,3080.99,4.835,ACCEPTED,,MISSING_IN_MES 1MM GALV PLATE (-156.55),[DATA] Excel line 1MM GALV PLATE (R157-R240) has no MES line on this body.
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~as_sheet,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,as_sheet,2.3,1.8,1.8,REAR FRAME + FLOOR PLATE,REAR FRAME & FLOOR PLATE,2447.54552,2447.57,0.001,PASS,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~as_sheet,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,as_sheet,2.3,1.8,1.8,SPRAY PAINTING,SPRAY PAINTING,750.0,750.0,0.0,PASS,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~all_eps,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,all_eps,2.3,1.8,1.8,FRONT,FRONT,2103.338848,2108.9,0.264,PASS,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~all_eps,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,all_eps,2.3,1.8,1.8,SRD,,0.0,,,SKIP,,,
UP_TO_2.3_CHILLER_BODY~L2.3~W1.8~H1.8~all_eps,UP TO 2.3 CHILLER BODY,25,CHILLER 2.3 METER,all_eps,2.3,1.8,1.8,SRD DOOR FITTINGS,,0.0,,,SKIP,,,
